sec,queue_cnt,count
1287,30,0
1287,31,0
1287,32,0
1288,1,7671
1288,2,124
1288,3,48
1288,4,22
1288,5,45
1288,6,31
1288,7,26
1288,8,1
1288,9,0
1288,10,0
1288,11,0
1288,12,0
1288,13,0
1288,14,0
1288,15,0
1288,16,0
1288,17,0
1288,18,0
1288,19,0
1288,20,0
1288,21,0
1288,22,0
1288,23,0
1288,24,0
1288,25,0
1288,26,0
1288,27,0
1288,28,0
1288,29,0
1288,30,0
1288,31,0
1288,32,0
1289,1,16273
1289,2,58
1289,3,34
1289,4,47
1289,5,41
1289,6,1
1289,7,0
1289,8,0
1289,9,0
1289,10,0
1289,11,0
1289,12,0
1289,13,0
1289,14,0
1289,15,0
1289,16,0
1289,17,0
1289,18,0
1289,19,0
1289,20,0
1289,21,0
1289,22,0
1289,23,0
1289,24,0
1289,25,0
1289,26,0
1289,27,0
1289,28,0
1289,29,0
1289,30,0
1289,31,0
1289,32,0
1290,1,3898
1290,2,1
1290,3,0
1290,4,0
1290,5,0
1290,6,0
1290,7,0
1290,8,0
1290,9,0
1290,10,0
1290,11,0
1290,12,0
1290,13,0
1290,14,0
1290,15,0
1290,16,0
1290,17,0
1290,18,0
1290,19,0
1290,20,0
1290,21,0
1290,22,0
1290,23,0
1290,24,0
1290,25,0
1290,26,0
1290,27,0
1290,28,0
1290,29,0
1290,30,0
1290,31,0
1290,32,0
1294,1,23
1294,2,23
1294,3,23
1294,4,22
1294,5,13
1294,6,13
1294,7,0
1294,8,0
1294,9,0
1294,10,0
1294,11,0
1294,12,0
1294,13,0
1294,14,0
1294,15,0
1294,16,0
1294,17,0
1294,18,0
1294,19,0
1294,20,0
1294,21,0
1294,22,0
1294,23,0
1294,24,0
1294,25,0
1294,26,0
1294,27,0
1294,28,0
1294,29,0
1294,30,0
1294,31,0
1294,32,0
1295,1,3
1295,2,1
1295,3,1
1295,4,1
1295,5,1
1295,6,1
1295,7,1
1295,8,1
1295,9,1
1295,10,0
1295,11,0
1295,12,0
1295,13,0
1295,14,0
1295,15,0
1295,16,0
1295,17,0
1295,18,0
1295,19,0
1295,20,0
1295,21,0
1295,22,0
1295,23,0
1295,24,0
1295,25,0
1295,26,0
1295,27,0
1295,28,0
1295,29,0
1295,30,0
1295,31,0
1295,32,0
1300,1,25
1300,2,27
1300,3,25
1300,4,25
1300,5,25
1300,6,24
1300,7,0
1300,8,0
1300,9,0
1300,10,0
1300,11,0
1300,12,0
1300,13,0
1300,14,0
1300,15,0
1300,16,0
1300,17,0
1300,18,0
1300,19,0
1300,20,0
1300,21,0
1300,22,0
1300,23,0
1300,24,0
1300,25,0
1300,26,0
1300,27,0
1300,28,0
1300,29,0
1300,30,0
1300,31,0
1300,32,0
1301,1,27
1301,2,27
1301,3,27
1301,4,27
1301,5,27
1301,6,27
1301,7,0
1301,8,0
1301,9,0
1301,10,0
1301,11,0
1301,12,0
1301,13,0
1301,14,0
1301,15,0
1301,16,0
1301,17,0
1301,18,0
1301,19,0
1301,20,0
1301,21,0
1301,22,0
1301,23,0
1301,24,0
1301,25,0
1301,26,0
1301,27,0
1301,28,0
1301,29,0
1301,30,0
1301,31,0
1301,32,0
1302,1,29
1302,2,29
1302,3,29
1302,4,26
1302,5,26
1302,6,26
1302,7,0
1302,8,0
1302,9,0
1302,10,0
1302,11,0
1302,12,0
1302,13,0
1302,14,0
1302,15,0
1302,16,0
1302,17,0
1302,18,0
1302,19,0
1302,20,0
1302,21,0
1302,22,0
1302,23,0
1302,24,0
1302,25,0
1302,26,0
1302,27,0
1302,28,0
1302,29,0
1302,30,0
1302,31,0
1302,32,0
1303,1,30
1303,2,29
1303,3,29
1303,4,29
1303,5,27
1303,6,27
1303,7,0
1303,8,0
1303,9,0
1303,10,0
1303,11,0
1303,12,0
1303,13,0
1303,14,0
1303,15,0
1303,16,0
1303,17,0
1303,18,0
1303,19,0
1303,20,0
1303,21,0
1303,22,0
1303,23,0
1303,24,0
1303,25,0
1303,26,0
1303,27,0
1303,28,0
1303,29,0
1303,30,0
1303,31,0
1303,32,0
1304,1,29
1304,2,27
1304,3,30
1304,4,28
1304,5,27
1304,6,27
1304,7,2
1304,8,2
1304,9,1
1304,10,1
1304,11,1
1304,12,1
1304,13,0
1304,14,0
1304,15,0
1304,16,0
1304,17,0
1304,18,0
1304,19,0
1304,20,0
1304,21,0
1304,22,0
1304,23,0
1304,24,0
1304,25,0
1304,26,0
1304,27,0
1304,28,0
1304,29,0
1304,30,0
1304,31,0
1304,32,0
1305,1,31
1305,2,29
1305,3,29
1305,4,29
1305,5,29
1305,6,29
1305,7,0
1305,8,0
1305,9,0
1305,10,0
1305,11,0
1305,12,0
1305,13,0
1305,14,0
1305,15,0
1305,16,0
1305,17,0
1305,18,0
1305,19,0
1305,20,0
1305,21,0
1305,22,0
1305,23,0
1305,24,0
1305,25,0
1305,26,0
1305,27,0
1305,28,0
1305,29,0
1305,30,0
1305,31,0
1305,32,0
1306,1,30
1306,2,30
1306,3,30
1306,4,30
1306,5,27
1306,6,27
1306,7,0
1306,8,0
1306,9,0
1306,10,0
1306,11,0
1306,12,0
1306,13,0
1306,14,0
1306,15,0
1306,16,0
1306,17,0
1306,18,0
1306,19,0
1306,20,0
1306,21,0
1306,22,0
1306,23,0
1306,24,0
1306,25,0
1306,26,0
1306,27,0
1306,28,0
1306,29,0
1306,30,0
1306,31,0
1306,32,0
1307,1,31
1307,2,31
1307,3,28
1307,4,28
1307,5,28
1307,6,28
1307,7,0
1307,8,0
1307,9,0
1307,10,0
1307,11,0
1307,12,0
1307,13,0
1307,14,0
1307,15,0
1307,16,0
1307,17,0
1307,18,0
1307,19,0
1307,20,0
1307,21,0
1307,22,0
1307,23,0
1307,24,0
1307,25,0
1307,26,0
1307,27,0
1307,28,0
1307,29,0
1307,30,0
1307,31,0
1307,32,0
1308,1,26
1308,2,26
1308,3,26
1308,4,26
1308,5,26
1308,6,24
1308,7,0
1308,8,0
1308,9,0
1308,10,0
1308,11,0
1308,12,0
1308,13,0
1308,14,0
1308,15,0
1308,16,0
1308,17,0
1308,18,0
1308,19,0
1308,20,0
1308,21,0
1308,22,0
1308,23,0
1308,24,0
1308,25,0
1308,26,0
1308,27,0
1308,28,0
1308,29,0
1308,30,0
1308,31,0
1308,32,0
1309,1,30
1309,2,30
1309,3,29
1309,4,30
1309,5,31
1309,6,31
1309,7,2
1309,8,2
1309,9,1
1309,10,1
1309,11,0
1309,12,0
1309,13,0
1309,14,0
1309,15,0
1309,16,0
1309,17,0
1309,18,0
1309,19,0
1309,20,0
1309,21,0
1309,22,0
1309,23,0
1309,24,0
1309,25,0
1309,26,0
1309,27,0
1309,28,0
1309,29,0
1309,30,0
1309,31,0
1309,32,0
1310,1,30
1310,2,30
1310,3,28
1310,4,28
1310,5,28
1310,6,28
1310,7,2
1310,8,0
1310,9,0
1310,10,0
1310,11,0
1310,12,0
1310,13,0
1310,14,0
1310,15,0
1310,16,0
1310,17,0
1310,18,0
1310,19,0
1310,20,0
1310,21,0
1310,22,0
1310,23,0
1310,24,0
1310,25,0
1310,26,0
1310,27,0
1310,28,0
1310,29,0
1310,30,0
1310,31,0
1310,32,0
1311,1,27
1311,2,27
1311,3,26
1311,4,26
1311,5,26
1311,6,24
1311,7,0
1311,8,0
1311,9,0
1311,10,0
1311,11,0
1311,12,0
1311,13,0
1311,14,0
1311,15,0
1311,16,0
1311,17,0
1311,18,0
1311,19,0
1311,20,0
1311,21,0
1311,22,0
1311,23,0
1311,24,0
1311,25,0
1311,26,0
1311,27,0
1311,28,0
1311,29,0
1311,30,0
1311,31,0
1311,32,0
1312,1,26
1312,2,26
1312,3,26
1312,4,26
1312,5,26
1312,6,24
1312,7,0
1312,8,0
1312,9,0
1312,10,0
1312,11,0
1312,12,0
1312,13,0
1312,14,0
1312,15,0
1312,16,0
1312,17,0
1312,18,0
1312,19,0
1312,20,0
1312,21,0
1312,22,0
1312,23,0
1312,24,0
1312,25,0
1312,26,0
1312,27,0
1312,28,0
1312,29,0
1312,30,0
1312,31,0
1312,32,0
1313,1,26
1313,2,26
1313,3,26
1313,4,26
1313,5,26
1313,6,24
1313,7,0
1313,8,0
1313,9,0
1313,10,0
1313,11,0
1313,12,0
1313,13,0
1313,14,0
1313,15,0
1313,16,0
1313,17,0
1313,18,0
1313,19,0
1313,20,0
1313,21,0
1313,22,0
1313,23,0
1313,24,0
1313,25,0
1313,26,0
1313,27,0
1313,28,0
1313,29,0
1313,30,0
1313,31,0
1313,32,0
1314,1,28
1314,2,28
1314,3,26
1314,4,26
1314,5,26
1314,6,26
1314,7,0
1314,8,0
1314,9,0
1314,10,0
1314,11,0
1314,12,0
1314,13,0
1314,14,0
1314,15,0
1314,16,0
1314,17,0
1314,18,0
1314,19,0
1314,20,0
1314,21,0
1314,22,0
1314,23,0
1314,24,0
1314,25,0
1314,26,0
1314,27,0
1314,28,0
1314,29,0
1314,30,0
1314,31,0
1314,32,0
1315,1,29
1315,2,29
1315,3,27
1315,4,27
1315,5,27
1315,6,29
1315,7,0
1315,8,0
1315,9,0
1315,10,0
1315,11,0
1315,12,0
1315,13,0
1315,14,0
1315,15,0
1315,16,0
1315,17,0
1315,18,0
1315,19,0
1315,20,0
1315,21,0
1315,22,0
1315,23,0
1315,24,0
1315,25,0
1315,26,0
1315,27,0
1315,28,0
1315,29,0
1315,30,0
1315,31,0
1315,32,0
1316,1,28
1316,2,28
1316,3,27
1316,4,27
1316,5,27
1316,6,27
1316,7,0
1316,8,0
1316,9,0
1316,10,0
1316,11,0
1316,12,0
1316,13,0
1316,14,0
1316,15,0
1316,16,0
1316,17,0
1316,18,0
1316,19,0
1316,20,0
1316,21,0
1316,22,0
1316,23,0
1316,24,0
1316,25,0
1316,26,0
1316,27,0
1316,28,0
1316,29,0
1316,30,0
1316,31,0
1316,32,0
1317,1,28
1317,2,28
1317,3,26
1317,4,26
1317,5,26
1317,6,26
1317,7,0
1317,8,0
1317,9,0
1317,10,0
1317,11,0
1317,12,0
1317,13,0
1317,14,0
1317,15,0
1317,16,0
1317,17,0
1317,18,0
1317,19,0
1317,20,0
1317,21,0
1317,22,0
1317,23,0
1317,24,0
1317,25,0
1317,26,0
1317,27,0
1317,28,0
1317,29,0
1317,30,0
1317,31,0
1317,32,0
1318,1,28
1318,2,28
1318,3,26
1318,4,26
1318,5,26
1318,6,26
1318,7,0
1318,8,0
1318,9,0
1318,10,0
1318,11,0
1318,12,0
1318,13,0
1318,14,0
1318,15,0
1318,16,0
1318,17,0
1318,18,0
1318,19,0
1318,20,0
1318,21,0
1318,22,0
1318,23,0
1318,24,0
1318,25,0
1318,26,0
1318,27,0
1318,28,0
1318,29,0
1318,30,0
1318,31,0
1318,32,0
1319,1,28
1319,2,28
1319,3,27
1319,4,26
1319,5,26
1319,6,26
1319,7,0
1319,8,0
1319,9,0
1319,10,0
1319,11,0
1319,12,0
1319,13,0
1319,14,0
1319,15,0
1319,16,0
1319,17,0
1319,18,0
1319,19,0
1319,20,0
1319,21,0
1319,22,0
1319,23,0
1319,24,0
1319,25,0
1319,26,0
1319,27,0
1319,28,0
1319,29,0
1319,30,0
1319,31,0
1319,32,0
1320,1,36
1320,2,34
1320,3,34
1320,4,33
1320,5,33
1320,6,33
1320,7,7
1320,8,7
1320,9,7
1320,10,7
1320,11,7
1320,12,7
1320,13,7
1320,14,7
1320,15,7
1320,16,7
1320,17,9
1320,18,10
1320,19,7
1320,20,7
1320,21,7
1320,22,8
1320,23,7
1320,24,1
1320,25,0
1320,26,0
1320,27,0
1320,28,0
1320,29,0
1320,30,0
1320,31,0
1320,32,0
1321,1,30
1321,2,30
1321,3,29
1321,4,28
1321,5,28
1321,6,28
1321,7,0
1321,8,0
1321,9,0
1321,10,0
1321,11,0
1321,12,0
1321,13,0
1321,14,0
1321,15,0
1321,16,0
1321,17,0
1321,18,0
1321,19,0
1321,20,0
1321,21,0
1321,22,0
1321,23,0
1321,24,0
1321,25,0
1321,26,0
1321,27,0
1321,28,0
1321,29,0
1321,30,0
1321,31,0
1321,32,0
1322,1,28
1322,2,27
1322,3,27
1322,4,25
1322,5,25
1322,6,25
1322,7,0
1322,8,0
1322,9,0
1322,10,0
1322,11,0
1322,12,0
1322,13,0
1322,14,0
1322,15,0
1322,16,0
1322,17,0
1322,18,0
1322,19,0
1322,20,0
1322,21,0
1322,22,0
1322,23,0
1322,24,0
1322,25,0
1322,26,0
1322,27,0
1322,28,0
1322,29,0
1322,30,0
1322,31,0
1322,32,0
1323,1,28
1323,2,28
1323,3,28
1323,4,26
1323,5,26
1323,6,26
1323,7,0
1323,8,0
1323,9,0
1323,10,0
1323,11,0
1323,12,0
1323,13,0
1323,14,0
1323,15,0
1323,16,0
1323,17,0
1323,18,0
1323,19,0
1323,20,0
1323,21,0
1323,22,0
1323,23,0
1323,24,0
1323,25,0
1323,26,0
1323,27,0
1323,28,0
1323,29,0
1323,30,0
1323,31,0
1323,32,0
1324,1,28
1324,2,28
1324,3,28
1324,4,26
1324,5,26
1324,6,26
1324,7,1
1324,8,1
1324,9,0
1324,10,0
1324,11,0
1324,12,0
1324,13,0
1324,14,0
1324,15,0
1324,16,0
1324,17,0
1324,18,0
1324,19,0
1324,20,0
1324,21,0
1324,22,0
1324,23,0
1324,24,0
1324,25,0
1324,26,0
1324,27,0
1324,28,0
1324,29,0
1324,30,0
1324,31,0
1324,32,0
1325,1,29
1325,2,30
1325,3,29
1325,4,28
1325,5,28
1325,6,26
1325,7,1
1325,8,0
1325,9,0
1325,10,0
1325,11,0
1325,12,0
1325,13,0
1325,14,0
1325,15,0
1325,16,0
1325,17,0
1325,18,0
1325,19,0
1325,20,0
1325,21,0
1325,22,0
1325,23,0
1325,24,0
1325,25,0
1325,26,0
1325,27,0
1325,28,0
1325,29,0
1325,30,0
1325,31,0
1325,32,0
1326,1,28
1326,2,28
1326,3,28
1326,4,27
1326,5,27
1326,6,26
1326,7,0
1326,8,0
1326,9,0
1326,10,0
1326,11,0
1326,12,0
1326,13,0
1326,14,0
1326,15,0
1326,16,0
1326,17,0
1326,18,0
1326,19,0
1326,20,0
1326,21,0
1326,22,0
1326,23,0
1326,24,0
1326,25,0
1326,26,0
1326,27,0
1326,28,0
1326,29,0
1326,30,0
1326,31,0
1326,32,0
1327,1,31
1327,2,31
1327,3,31
1327,4,29
1327,5,29
1327,6,29
1327,7,0
1327,8,0
1327,9,0
1327,10,0
1327,11,0
1327,12,0
1327,13,0
1327,14,0
1327,15,0
1327,16,0
1327,17,0
1327,18,0
1327,19,0
1327,20,0
1327,21,0
1327,22,0
1327,23,0
1327,24,0
1327,25,0
1327,26,0
1327,27,0
1327,28,0
1327,29,0
1327,30,0
1327,31,0
1327,32,0
1328,1,16
1328,2,16
1328,3,14
1328,4,14
1328,5,14
1328,6,14
1328,7,3
1328,8,3
1328,9,3
1328,10,3
1328,11,3
1328,12,3
1328,13,3
1328,14,3
1328,15,3
1328,16,3
1328,17,3
1328,18,3
1328,19,3
1328,20,3
1328,21,3
1328,22,3
1328,23,2
1328,24,2
1328,25,0
1328,26,0
1328,27,0
1328,28,0
1328,29,0
1328,30,0
1328,31,0
1328,32,0
1330,1,2
1330,2,0
1330,3,0
1330,4,0
1330,5,0
1330,6,0
1330,7,0
1330,8,0
1330,9,0
1330,10,0
1330,11,0
1330,12,0
1330,13,0
1330,14,0
1330,15,0
1330,16,0
1330,17,0
1330,18,0
1330,19,0
1330,20,0
1330,21,0
1330,22,0
1330,23,0
1330,24,0
1330,25,0
1330,26,0
1330,27,0
1330,28,0
1330,29,0
1330,30,0
1330,31,0
1330,32,0
1335,1,1
1335,2,1
1335,3,1
1335,4,1
1335,5,1
1335,6,1
1335,7,1
1335,8,1
1335,9,0
1335,10,0
1335,11,0
1335,12,0
1335,13,0
1335,14,0
1335,15,0
1335,16,0
1335,17,0
1335,18,0
1335,19,0
1335,20,0
1335,21,0
1335,22,0
1335,23,0
1335,24,0
1335,25,0
1335,26,0
1335,27,0
1335,28,0
1335,29,0
1335,30,0
1335,31,0
1335,32,0
1336,1,3
1336,2,1
1336,3,1
1336,4,1
1336,5,1
1336,6,1
1336,7,1
1336,8,1
1336,9,1
1336,10,1
1336,11,0
1336,12,0
1336,13,0
1336,14,0
1336,15,0
1336,16,0
1336,17,0
1336,18,0
1336,19,0
1336,20,0
1336,21,0
1336,22,0
1336,23,0
1336,24,0
1336,25,0
1336,26,0
1336,27,0
1336,28,0
1336,29,0
1336,30,0
1336,31,0
1336,32,0
1338,1,7
1338,2,6
1338,3,5
1338,4,5
1338,5,5
1338,6,5
1338,7,5
1338,8,5
1338,9,6
1338,10,6
1338,11,5
1338,12,4
1338,13,4
1338,14,4
1338,15,4
1338,16,4
1338,17,4
1338,18,4
1338,19,4
1338,20,4
1338,21,4
1338,22,4
1338,23,4
1338,24,4
1338,25,0
1338,26,0
1338,27,0
1338,28,0
1338,29,0
1338,30,0
1338,31,0
1338,32,0
1341,1,2
1341,2,0
1341,3,0
1341,4,0
1341,5,0
1341,6,0
1341,7,0
1341,8,0
1341,9,0
1341,10,0
1341,11,0
1341,12,0
1341,13,0
1341,14,0
1341,15,0
1341,16,0
1341,17,0
1341,18,0
1341,19,0
1341,20,0
1341,21,0
1341,22,0
1341,23,0
1341,24,0
1341,25,0
1341,26,0
1341,27,0
1341,28,0
1341,29,0
1341,30,0
1341,31,0
1341,32,0
1345,1,1
1345,2,1
1345,3,1
1345,4,1
1345,5,1
1345,6,1
1345,7,1
1345,8,1
1345,9,0
1345,10,0
1345,11,0
1345,12,0
1345,13,0
1345,14,0
1345,15,0
1345,16,0
1345,17,0
1345,18,0
1345,19,0
1345,20,0
1345,21,0
1345,22,0
1345,23,0
1345,24,0
1345,25,0
1345,26,0
1345,27,0
1345,28,0
1345,29,0
1345,30,0
1345,31,0
1345,32,0
1346,1,2
1346,2,0
1346,3,0
1346,4,0
1346,5,0
1346,6,0
1346,7,0
1346,8,0
1346,9,0
1346,10,0
1346,11,0
1346,12,0
1346,13,0
1346,14,0
1346,15,0
1346,16,0
1346,17,0
1346,18,0
1346,19,0
1346,20,0
1346,21,0
1346,22,0
1346,23,0
1346,24,0
1346,25,0
1346,26,0
1346,27,0
1346,28,0
1346,29,0
1346,30,0
1346,31,0
1346,32,0
1351,1,2
1351,2,0
1351,3,0
1351,4,0
1351,5,0
1351,6,0
1351,7,0
1351,8,0
1351,9,0
1351,10,0
1351,11,0
1351,12,0
1351,13,0
1351,14,0
1351,15,0
1351,16,0
1351,17,0
1351,18,0
1351,19,0
1351,20,0
1351,21,0
1351,22,0
1351,23,0
1351,24,0
1351,25,0
1351,26,0
1351,27,0
1351,28,0
1351,29,0
1351,30,0
1351,31,0
1351,32,0
1355,1,1
1355,2,1
1355,3,1
1355,4,1
1355,5,1
1355,6,1
1355,7,1
1355,8,1
1355,9,0
1355,10,0
1355,11,0
1355,12,0
1355,13,0
1355,14,0
1355,15,0
1355,16,0
1355,17,0
1355,18,0
1355,19,0
1355,20,0
1355,21,0
1355,22,0
1355,23,0
1355,24,0
1355,25,0
1355,26,0
1355,27,0
1355,28,0
1355,29,0
1355,30,0
1355,31,0
1355,32,0
1356,1,2
1356,2,0
1356,3,0
1356,4,0
1356,5,0
1356,6,0
1356,7,0
1356,8,0
1356,9,0
1356,10,0
1356,11,0
1356,12,0
1356,13,0
1356,14,0
1356,15,0
1356,16,0
1356,17,0
1356,18,0
1356,19,0
1356,20,0
1356,21,0
1356,22,0
1356,23,0
1356,24,0
1356,25,0
1356,26,0
1356,27,0
1356,28,0
1356,29,0
1356,30,0
1356,31,0
1356,32,0
1361,1,2
1361,2,0
1361,3,0
1361,4,0
1361,5,0
1361,6,0
1361,7,0
1361,8,0
1361,9,0
1361,10,0
1361,11,0
1361,12,0
1361,13,0
1361,14,0
1361,15,0
1361,16,0
1361,17,0
1361,18,0
1361,19,0
1361,20,0
1361,21,0
1361,22,0
1361,23,0
1361,24,0
1361,25,0
1361,26,0
1361,27,0
1361,28,0
1361,29,0
1361,30,0
1361,31,0
1361,32,0
1365,1,2
1365,2,2
1365,3,1
1365,4,1
1365,5,1
1365,6,1
1365,7,1
1365,8,1
1365,9,0
1365,10,0
1365,11,0
1365,12,0
1365,13,0
1365,14,0
1365,15,0
1365,16,0
1365,17,0
1365,18,0
1365,19,0
1365,20,0
1365,21,0
1365,22,0
1365,23,0
1365,24,0
1365,25,0
1365,26,0
1365,27,0
1365,28,0
1365,29,0
1365,30,0
1365,31,0
1365,32,0
1366,1,2
1366,2,0
1366,3,0
1366,4,0
1366,5,0
1366,6,0
1366,7,0
1366,8,0
1366,9,0
1366,10,0
1366,11,0
1366,12,0
1366,13,0
1366,14,0
1366,15,0
1366,16,0
1366,17,0
1366,18,0
1366,19,0
1366,20,0
1366,21,0
1366,22,0
1366,23,0
1366,24,0
1366,25,0
1366,26,0
1366,27,0
1366,28,0
1366,29,0
1366,30,0
1366,31,0
1366,32,0
1371,1,3
1371,2,1
1371,3,1
1371,4,1
1371,5,1
1371,6,1
1371,7,1
1371,8,1
1371,9,1
1371,10,1
1371,11,0
1371,12,0
1371,13,0
1371,14,0
1371,15,0
1371,16,0
1371,17,0
1371,18,0
1371,19,0
1371,20,0
1371,21,0
1371,22,0
1371,23,0
1371,24,0
1371,25,0
1371,26,0
1371,27,0
1371,28,0
1371,29,0
1371,30,0
1371,31,0
1371,32,0
1376,1,4
1376,2,2
1376,3,1
1376,4,1
1376,5,1
1376,6,1
1376,7,1
1376,8,1
1376,9,0
1376,10,0
1376,11,0
1376,12,0
1376,13,0
1376,14,0
1376,15,0
1376,16,0
1376,17,0
1376,18,0
1376,19,0
1376,20,0
1376,21,0
1376,22,0
1376,23,0
1376,24,0
1376,25,0
1376,26,0
1376,27,0
1376,28,0
1376,29,0
1376,30,0
1376,31,0
1376,32,0
1381,1,3
1381,2,1
1381,3,1
1381,4,1
1381,5,1
1381,6,1
1381,7,1
1381,8,1
1381,9,0
1381,10,0
1381,11,0
1381,12,0
1381,13,0
1381,14,0
1381,15,0
1381,16,0
1381,17,0
1381,18,0
1381,19,0
1381,20,0
1381,21,0
1381,22,0
1381,23,0
1381,24,0
1381,25,0
1381,26,0
1381,27,0
1381,28,0
1381,29,0
1381,30,0
1381,31,0
1381,32,0
1386,1,3
1386,2,1
1386,3,1
1386,4,1
1386,5,1
1386,6,1
1386,7,0
1386,8,0
1386,9,0
1386,10,0
1386,11,0
1386,12,0
1386,13,0
1386,14,0
1386,15,0
1386,16,0
1386,17,0
1386,18,0
1386,19,0
1386,20,0
1386,21,0
1386,22,0
1386,23,0
1386,24,0
1386,25,0
1386,26,0
1386,27,0
1386,28,0
1386,29,0
1386,30,0
1386,31,0
1386,32,0
1391,1,3
1391,2,1
1391,3,1
1391,4,1
1391,5,1
1391,6,1
1391,7,0
1391,8,0
1391,9,0
1391,10,0
1391,11,0
1391,12,0
1391,13,0
1391,14,0
1391,15,0
1391,16,0
1391,17,0
1391,18,0
1391,19,0
1391,20,0
1391,21,0
1391,22,0
1391,23,0
1391,24,0
1391,25,0
1391,26,0
1391,27,0
1391,28,0
1391,29,0
1391,30,0
1391,31,0
1391,32,0
1396,1,3
1396,2,1
1396,3,1
1396,4,1
1396,5,1
1396,6,1
1396,7,0
1396,8,0
1396,9,0
1396,10,0
1396,11,0
1396,12,0
1396,13,0
1396,14,0
1396,15,0
1396,16,0
1396,17,0
1396,18,0
1396,19,0
1396,20,0
1396,21,0
1396,22,0
1396,23,0
1396,24,0
1396,25,0
1396,26,0
1396,27,0
1396,28,0
1396,29,0
1396,30,0
1396,31,0
1396,32,0
1401,1,3
1401,2,1
1401,3,1
1401,4,1
1401,5,1
1401,6,1
1401,7,0
1401,8,0
1401,9,0
1401,10,0
1401,11,0
1401,12,0
1401,13,0
1401,14,0
1401,15,0
1401,16,0
1401,17,0
1401,18,0
1401,19,0
1401,20,0
1401,21,0
1401,22,0
1401,23,0
1401,24,0
1401,25,0
1401,26,0
1401,27,0
1401,28,0
1401,29,0
1401,30,0
1401,31,0
1401,32,0
1404,1,2
1404,2,1
1404,3,1
1404,4,0
1404,5,0
1404,6,0
1404,7,0
1404,8,0
1404,9,0
1404,10,0
1404,11,0
1404,12,0
1404,13,0
1404,14,0
1404,15,0
1404,16,0
1404,17,0
1404,18,0
1404,19,0
1404,20,0
1404,21,0
1404,22,0
1404,23,0
1404,24,0
1404,25,0
1404,26,0
1404,27,0
1404,28,0
1404,29,0
1404,30,0
1404,31,0
1404,32,0
1406,1,3
1406,2,1
1406,3,1
1406,4,1
1406,5,1
1406,6,0
1406,7,0
1406,8,0
1406,9,0
1406,10,0
1406,11,0
1406,12,0
1406,13,0
1406,14,0
1406,15,0
1406,16,0
1406,17,0
1406,18,0
1406,19,0
1406,20,0
1406,21,0
1406,22,0
1406,23,0
1406,24,0
1406,25,0
1406,26,0
1406,27,0
1406,28,0
1406,29,0
1406,30,0
1406,31,0
1406,32,0
1411,1,3
1411,2,1
1411,3,1
1411,4,1
1411,5,1
1411,6,0
1411,7,0
1411,8,0
1411,9,0
1411,10,0
1411,11,0
1411,12,0
1411,13,0
1411,14,0
1411,15,0
1411,16,0
1411,17,0
1411,18,0
1411,19,0
1411,20,0
1411,21,0
1411,22,0
1411,23,0
1411,24,0
1411,25,0
1411,26,0
1411,27,0
1411,28,0
1411,29,0
1411,30,0
1411,31,0
1411,32,0
1416,1,2
1416,2,0
1416,3,0
1416,4,0
1416,5,0
1416,6,0
1416,7,0
1416,8,0
1416,9,0
1416,10,0
1416,11,0
1416,12,0
1416,13,0
1416,14,0
1416,15,0
1416,16,0
1416,17,0
1416,18,0
1416,19,0
1416,20,0
1416,21,0
1416,22,0
1416,23,0
1416,24,0
1416,25,0
1416,26,0
1416,27,0
1416,28,0
1416,29,0
1416,30,0
1416,31,0
1416,32,0
1417,1,1
1417,2,1
1417,3,1
1417,4,1
1417,5,1
1417,6,0
1417,7,0
1417,8,0
1417,9,0
1417,10,0
1417,11,0
1417,12,0
1417,13,0
1417,14,0
1417,15,0
1417,16,0
1417,17,0
1417,18,0
1417,19,0
1417,20,0
1417,21,0
1417,22,0
1417,23,0
1417,24,0
1417,25,0
1417,26,0
1417,27,0
1417,28,0
1417,29,0
1417,30,0
1417,31,0
1417,32,0
1421,1,2
1421,2,0
1421,3,0
1421,4,0
1421,5,0
1421,6,0
1421,7,0
1421,8,0
1421,9,0
1421,10,0
1421,11,0
1421,12,0
1421,13,0
1421,14,0
1421,15,0
1421,16,0
1421,17,0
1421,18,0
1421,19,0
1421,20,0
1421,21,0
1421,22,0
1421,23,0
1421,24,0
1421,25,0
1421,26,0
1421,27,0
1421,28,0
1421,29,0
1421,30,0
1421,31,0
1421,32,0
1422,1,1
1422,2,1
1422,3,1
1422,4,1
1422,5,1
1422,6,0
1422,7,0
1422,8,0
1422,9,0
1422,10,0
1422,11,0
1422,12,0
1422,13,0
1422,14,0
1422,15,0
1422,16,0
1422,17,0
1422,18,0
1422,19,0
1422,20,0
1422,21,0
1422,22,0
1422,23,0
1422,24,0
1422,25,0
1422,26,0
1422,27,0
1422,28,0
1422,29,0
1422,30,0
1422,31,0
1422,32,0
1426,1,2
1426,2,0
1426,3,0
1426,4,0
1426,5,0
1426,6,0
1426,7,0
1426,8,0
1426,9,0
1426,10,0
1426,11,0
1426,12,0
1426,13,0
1426,14,0
1426,15,0
1426,16,0
1426,17,0
1426,18,0
1426,19,0
1426,20,0
1426,21,0
1426,22,0
1426,23,0
1426,24,0
1426,25,0
1426,26,0
1426,27,0
1426,28,0
1426,29,0
1426,30,0
1426,31,0
1426,32,0
1431,1,2
1431,2,0
1431,3,0
1431,4,0
1431,5,0
1431,6,0
1431,7,0
1431,8,0
1431,9,0
1431,10,0
